ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
327,@AlmonteVega @luisabinader @PRM_Oficial El 🦁 tiene a la oposición como a los jugadores cuando pierden la jugada!... Hablando con los pote e lu!!!🤭🤭🤭,N,0,0,111,137,3634,8887,0,1,0,0,1
328,@AlmonteVega @luisabinader @PRM_Oficial Te caíste de la cama?,NEU,1,0,4351,2911,19103,34623,0,1,0,0,1
329,@johhnyarrendel @luisabinader @PRM_Oficial Duermo en el suelo para no caerme. #yomeentiendo,NEU,1,0,427,891,3167,1368,0,1,0,0,1
330,¿Necesitas #herramientas de inteligencia artificial para tus proyectos? ¡Tenemos la solución! Con este #buscador especializado puedes encontrar todas las utilidades que necesitas para facilitar tus tareas y llevar a cabo tus proyectos sin complicaciones. https://t.co/etzNGZdedx https://t.co/7abGkKbiuK,P,41,21,27766,4076,1540,38338,0,1,0,0,0
331,@softapps Proyectos de que tipo exactamente?,NEU,0,0,1670,2908,1223,16844,0,1,0,0,0
332,"@JuanHerRod En realidad no lo deberías comparar con ChatGPT, debería 
compararse  con Bing Chat. 

ChatGPT y la IA de Google tuvieron que ser entrenadas con datos que tienen fecha de corte, pero sus correspondientes aplicaciones BC y GB tendrán acceso a Internet. 

https://t.co/gBXqxCn1hU",NEU,1,0,1588,1644,136322,62514,0,0,0,0,1
333,@Sin_PVerde Te cuento que estoy probando la IA de Bing y es impresionante.,P,1,0,60910,13852,245,7681,0,1,0,0,0
334,"La inteligencia artificial está trayendo grandes beneficios en cuestiones laborales y mejora nuestra productividad.

Also la inteligencia artificial... https://t.co/u2ohkTMBA9",P,1,0,2396,840,43545,13168,0,1,0,0,1
335,"@joeelconsultor Jajajajajajaja!!!
Cómo haces eso?!?",NEU,1,0,35861,6173,314746,112857,0,1,0,0,0
336,"@albric_x4 Hay una aplicación de Microsoft que se llama Bing. Tiene una inteligencia Artificial con la que puedes conversar para pedirle datos y tareas. Entre las tareas, dibuja, redacta mensajes y escribe poemas.",NEU,1,0,2396,840,43545,13168,0,1,0,0,1
337,"@joeelconsultor Cómo creeeeeeeees?!? 
Necesito eso en mi vida!!!🫢🤭🤭🤭",NEU,1,0,35861,6173,314746,112857,0,1,0,0,0
338,"@albric_x4 Ya te mandé el enlace. En sí las apps de ChatGPT se están comenzando a popularizar, especialmente en entornos creativos.",P,1,0,2396,840,43545,13168,0,1,0,0,1
339,"Un gran placer y honor haber conocido a Sophia, la primera ciudadana robot del mundo, en el Foro Global de Casa de Campo, organizado por ⁦@FUNGLODE⁩ sobre Inteligencia Artificial. Muy riguroso debate sobre oportunidades y amenazas de la IA, tema prioritario para AL. https://t.co/NZorFk4ESd",P,3,0,22927,1304,6651,35194,0,1,0,0,1
340,"@Zovatto55 @FUNGLODE Una revelación, una sorpresa. El honor sería x ella en todo caso. 😀",P,0,0,646,126,1300,475,0,1,0,0,1
341,"4. Actualización: tendencias y avances en tecnología e inteligencia artificial, marketing digital, negocios, finanzas y emprendimiento, entre otros.",NEU,0,0,1021,133,33349,2349,0,1,0,0,1
342,"¿Cómo asistir? Regístrate en https://t.co/Mxv5NTom0Q
¡Cupos limitados! 🤗",P,0,0,1021,133,33349,2349,0,1,0,0,1
343,"Tngo una opinión un poco controversial con el tema de la Inteligencia Artificial, y es que actualmnte se está usando mas para especular que como hrramienta de uso diario. Veo twitter y yt lleno de ""Como sera el futuro con IA"" pero no veo que se vuelva una hrramienta de uso diario",NEU,0,0,519,630,2948,4348,0,1,0,0,1
344,"@juansjoya Yo ando usando a diario chatGPT, terminal con IA(Warp) y no he pagado copilot x nomás porque este mes estoy recogida en gastos.

Ando súper productiva, sobre todo me adelanta lecturas de documentación y su uso de librerías en 10 min que antes me tomaría 2 o 3 horas",P,0,0,1603,442,15994,7274,0,1,0,0,0
345,"@purpledoll001 Que genial, si me gustaría saber mas de experiencias como la tuya",P,1,0,519,630,2948,4348,0,1,0,0,1
346,"@purpledoll001 Pdta, cuando estas recogida en gastos para el copilot.....ah pero pal nuevo Zelda jejeje no mentira, es broma. https://t.co/lDoltXikBH",NEU,0,0,519,630,2948,4348,0,1,0,0,1
347,"@juansjoya Jajajaja es que el Zelda sale el próximo mes, ya lo tuvimos en cuenta en los gastos de la casa en Mayo :v",NEU,0,0,1603,442,15994,7274,0,1,0,0,0
348,@AlienHynek Inimaginables las aplicaciones de la inteligencia artificial,P,1,0,108,553,4354,1340,0,1,0,0,0
349,"@sator20 Si, se puede hacer prácticamente de todo.",NEU,1,0,11793,105,66222,19084,0,1,0,0,1
350,@AlienHynek Hay que pregundarle de los abducidos 😁…,NEU,1,0,108,553,4354,1340,0,1,0,0,0
351,"En el IV Foro Global @ Casa de Campo resaltan los grandes avances, riesgos y problemas que genera el uso de la Inteligencia Artificial

#CRDmedia #ChatGPT. #Leonel https://t.co/ZeWoRqYmVD",NEU,13,8,3279,2264,9083,25924,0,1,0,0,1
352,@CRDMedia_ Normalito  un líder   que  maneja todoos  los temas  que competen a un país  Leonel siendo Leonel,NEU,0,0,139,656,14621,15872,0,1,0,0,1
353,"#Tecnología 1/2 ¿El fin de la humanidad será en 2030?Debido a los avances acelerados de la Inteligencia Artificial (IA), expertos aseguran que para enero del 2030 la humanidad será borrada, https://t.co/PgeYHWoECp",N,0,0,1461,237,346,30553,0,0,0,0,0
354,"#Tecnología 2/2 una vez que la IA se vuelva lo suficientemente inteligente como para hacer sus conocimientos infinitos, afirmó el economista, Brayan Caplan. #EDNTV #Humanidad #IA #Ciencia #InteligenciaArtificial",NEU,0,0,1461,237,346,30553,0,0,0,0,0
355,"Computación en la nube + ciberseguridad 🔐

¿Sabías que? El uso de la computación en la nube es una de las formas más eficientes para mitigar las amenazas cibernéticas. Esto es porque cuenta con servicios de protección de datos basados en la inteligencia artificial. https://t.co/xVhuNwPG6y",P,0,0,296,117,118,1119,0,0,0,0,0
356,Conocé más sobre nuestras soluciones #cloud en https://t.co/JIluOToBtW,NEU,0,0,296,117,118,1119,0,0,0,0,0
357,"🤝@CNT_EC es partner de Amazon @awscloud, empresa internacional reconocida por ofrecer soluciones integrales en la nube, y servicios de inteligencia artificial, para usar en las aplicaciones y flujos de trabajo.
¡Estamos a la vanguardia tecnológica!
#CNTInnova https://t.co/E2swdtAc1X",P,37,22,30227,696,4851,15373,0,0,0,0,0
358,@CNTinforma @CNT_EC Y cuando me restauran el servicio de internet? Ya son 3 semanas y contando @rsuasteguib,N,0,0,25,102,819,279,0,1,0,0,1
359,"@stalynmb @CNTinforma @rsuasteguib Hola @stalynmb te saluda María José, el daño masivo en tu sector aun persiste y está siendo atendido por nuestra área técnica como caso urgente. Hemos registrado tu caso con número 51291954 y lo atenderemos lo más pronto posible.",NEU,1,0,229248,4,1896,95378,1,0,0,0,0
360,@CNT_EC @CNTinforma @rsuasteguib Pero eso ya me lo dijeron hace 3 semanas =(,N,0,0,25,102,819,279,0,1,0,0,1
361,"En enero 2023, @echameuntuit tuvo una inquietud: si las herramientas de #InteligenciaArtificial son cada vez más accesibles y de alcance masivo, ¿deberían los medios y proyectos informativos transparentar su uso? ¿en qué caso sí o no? 

A partir de ahí...

https://t.co/b9rtsWQh4k",NEU,8,2,5644,1714,18083,48815,0,1,0,0,0
362,"...el @echameuntuit, que además de ser gran amigo es experto en tecnología y comunicación, hizo un Documento de trabajo para proponer un estándar en el uso y transparencia de #InteligenciaArtificial en medios. 

Acá pueden verlo: https://t.co/6lOXNtfcuP https://t.co/Tdu3oheGzp",P,2,0,5644,1714,18083,48815,0,1,0,0,0
363,"Desde @Factual_MX estamos impulsando una iniciativa que propone discutir, analizar y llegar a un estándar sobre cómo informar nuestros usos de #InteligenciaArtificial en los medios en Hispanoamérica. Si te interesa ser parte, llena este formulario: 

https://t.co/qSaSAmCIwO https://t.co/K6AMfrdRay",NEU,1,1,5644,1714,18083,48815,0,1,0,0,0
364,"Tanta tecnología, tantos avances y tanta inteligencia artificial, pero no hay cura para el bendito resfriado común 🤧",NEU,1,0,2072,739,8064,80244,0,1,0,0,0
365,@cesardepablos 🥺,NEU,1,0,26,277,3052,2282,0,0,0,0,1
366,"6/ En resumen, las acciones de IBM han experimentado un aumento constante en los últimos meses, impulsadas por el interés en la tecnología y los avances en la nube y la inteligencia artificial. Sin embargo, los inversionistas deben estar atentos a los riesgos potenciales. #",NEU,0,0,10,182,92,156,0,1,0,0,1
367,#finazaspersonales #acciones #compañias,NEU,0,0,10,182,92,156,0,1,0,0,1
368,"3/ Este aumento en las acciones de IBM ha sido impulsado por varios factores, incluyendo el creciente interés en la tecnología y los avances en la inteligencia artificial y la nube, en los que IBM se ha centrado en los últimos años.",NEU,0,0,10,182,92,156,0,1,0,0,1
369,"4/ Además, IBM ha estado trabajando en un plan de reestructuración a largo plazo para mejorar su posición en el mercado y ha realizado algunas adquisiciones estratégicas para complementar su cartera de productos.",NEU,0,0,10,182,92,156,0,1,0,0,1
370,"5/ Sin embargo, es importante tener en cuenta que la industria de la tecnología es altamente volátil y las acciones de IBM podrían verse afectadas por factores externos como la economía global, la competencia y la regulación gubernamental.",NEU,0,0,10,182,92,156,0,1,0,0,1
371,"#ATENCION 

Hoy, desde @Factual_MX lanzamos noticIA, una iniciativa para la generación de un estándar para el uso y transparencia de Inteligencia Artificial en medios en Hispanoamérica. 

¿Quieres ser parte? Lee aquí:
https://t.co/AMXHstwWCf https://t.co/v15QI39WAk",NEU,38,24,4778,553,1451,4294,0,0,0,0,0
372,"noticIA es una propuesta encabezada fundamentalmente por Diego Mendiburu, @echameuntuit, cofundador de @Factual_MX y experto en temas de tecnología y comunicación. 

Incluye un Documento de trabajo colaborativo y un formulario para personas editoras y directivas de medios. https://t.co/Vc7bGq7yuA",NEU,16,5,4778,553,1451,4294,0,0,0,0,0
373,"Para que no quepa duda: Factual ha usado una herramienta de inteligencia artificial para generar la imagen de portada de nuestro post a partir de instrucciones provistas por una persona. El resultado final fue revisado y verificado por Alma Ríos @peyotitos, coordinadora de diseño",NEU,5,0,4778,553,1451,4294,0,0,0,0,0
374,11/ ⚖️ La clave para un futuro exitoso en la intersección de la inteligencia artificial y las redes sociales radica en el equilibrio adecuado entre los beneficios y los desafíos.,NEU,0,0,2715,616,3103,2301,0,0,0,0,1
375,"12/ 🔖También es importante la colaboración entre todos los actores involucrados para garantizar un entorno digital seguro y positivo para todos. #IA

Exploramos este tema en nuestro último blog ⬇️

https://t.co/RgpApxzbAO",P,0,0,2715,616,3103,2301,0,0,0,0,1
376,13/ En https://t.co/S8QZ7Jq8pX hacemos que la inteligencia artificial sea más accesible #ai4all mediante cursos y programas intensivos donde se realizan proyectos para el bien #ai4good. Descúbrenos ⬇️,P,0,0,2715,616,3103,2301,0,0,0,0,1
377,Puedes usar aplicaciones de IA para mejorar la legibilidad de tu trabajo.  Pero no puedes usar una aplicación de inteligencia artificial como ChatGPT como tu coautor de acuerdo con las pautas actuales para publicaciones académicas.,NEU,0,0,364,406,2565,4734,0,0,0,0,0
378,"¿Encontró este hilo útil?  
1. Marcalo como favorito para que pueda volver a él más tarde. 
2. Sígue a @MushtaqBilalPhD (en inglés)
3. Síguenos en @BiblioUAO para consejos sobre libros, información, literatura, IA, FakeNews y todo en lo que una bibliotecaria podría apoyarte.",NEU,0,0,364,406,2565,4734,0,0,0,0,0
379,"Hola Comunidad! 

Estamos en el 15th IEEE EMBS-SPS International Summer School on Biomedical Imaging en el
Hotel Resort ESTELAR Playa Manzanillo
Cartagena, Colombia.

El evento ocurrirá del 13 al 17 de Abril de 2023 y presentará temas de uso de inteligencia artificial para ... https://t.co/Wb8kxodiBy",NEU,8,2,114,146,172,227,0,1,0,0,1
380,"análisis de bioimagens y mucho más. 

Nosotros presentaremos a MSSR! A ver qué les parece! 

Este es un evento internacional con personas de Europa, Oceanía, África y Américas. 

#15ieeessbmi
#chanzuckerberginitiative 
#meximagingworkshops 
#LNMA #UNAM #IBT",NEU,3,1,114,146,172,227,0,1,0,0,1
381,"La experiencia en Ingeniería me ha llevado a trabajar en temas como los Gráficos por Computadora (#CG) y el Internet de las Cosas (#IoT).

Recientemente mi interés se enfoca hacia la inteligencia artificial y su aplicación en juegos, simulación y aplicaciones interactivas.",NEU,0,0,665,1580,55934,9753,0,0,0,0,0
382,"Seguiré compartiendo información relevante y útil sobre estos temas, además de noticias y tendencias interesantes.

Si les interesa seguir aprendiendo, no duden en mantenerse por acá. #IoT #AI #CG",NEU,0,0,665,1580,55934,9753,0,0,0,0,0
383,"Imposible no reír - y pensar- con el episodio de A fondo de ayer con @MJDuzan 

Reconmendadísimo. Especialmente para quienes tenemos dudas sobre la proliferación del uso de nuevas herramientas de inteligencia artificial. 

 https://t.co/pVCugoz1Sk",P,11,1,17668,2324,34659,41982,0,1,0,0,0
384,*Recomendadísimo,P,2,0,17668,2324,34659,41982,0,1,0,0,0
385,@Mariaporia @MJDuzan Yo lo veo como tener superpoderes. No?,NEU,0,0,385,1103,54947,15936,0,1,0,0,0
386,@andresfccy @MJDuzan ¿El podcast? 😜,NEU,1,0,17668,2324,34659,41982,0,1,0,0,0
387,@Mariaporia @MJDuzan La IA,NEU,0,0,385,1103,54947,15936,0,1,0,0,0
388,@andresfccy @MJDuzan ¿Por qué súperpoderes?,NEU,1,0,17668,2324,34659,41982,0,1,0,0,0
389,@Mariaporia @MJDuzan https://t.co/WAvpP6Vt8e,NEU,0,0,385,1103,54947,15936,0,1,0,0,0
390,@andresfccy @MJDuzan Lo veré. ¿Pero escuchaste el podcast? Jaja,NEU,1,0,17668,2324,34659,41982,0,1,0,0,0
391,"@Mariaporia @MJDuzan Todito, y mi conclusión es que necesitamos como sociedad perder los miedos, abordar la conversación desde los reales problemas y aprender todos cómo funciona y cómo podemos integrar la IA en el día a día.",NEU,1,0,385,1103,54947,15936,0,1,0,0,0
392,"Ya es común y cotidiano, el uso de la inteligencia artificial para cambiar tu percepción de la realidad objetiva, para hacerte creer, lo que no es, tan solo con una imagen, te pueden convencer de una gran mentira.
Cuidado!! Desconfía de lo que ves!! #MantengaseConFilo https://t.co/M4SbOxHSVc",N,2,2,2524,3523,7753,7438,0,1,0,0,1
393,@Gallego238 ✍️ Pero hay muchos bruticos por ahí....🤣🤣🤣,N,1,0,9378,9532,98062,54412,0,1,0,0,1
394,"@ScorpionKillerZ Si mano y hasta te dicen.

Oye, eso es verdad que lo ví en internet, quieres que te lo enseñe????

Le argumentas, le buscas evidencias y nada, no los convences.
 
Ah y te dicen, a compadre ute lo que e un incrédulo.

Nada, es que las engañifas, están bien hechas, ojo!!",NEU,1,0,2524,3523,7753,7438,0,1,0,0,1
395,"🌐🏆 ¡Estamos expectantes por ver cómo DuveAI revolucionará la experiencia del huésped en hoteles! 

¡Prepárate para una nueva era de hospitalidad con los avances en Inteligencia Artificial! 🎊🛎️ 

5/6",P,0,0,1124,1215,525,1237,0,1,0,0,1
396,"Si quieres estar al día de las últimas novedades en #innovacionturistica y el ecosistema #Web3, suscríbete a nuestra newsletter semanal gratuita 👇

https://t.co/61B9F4x6Yc

6/6",P,0,0,1124,1215,525,1237,0,1,0,0,1
397,"¡Buenos días! Una de las recomendaciones que te damos desde @ProtegeEmpresa si haces uso de herramientas como #ChatGPT 💻 es evitar proporcionar #datos personales o bancarios 💳. ¿Quieres conocer más consejos? ¡Entra en el blog! 👇

https://t.co/B8ZUCwV1K8",NEU,8,7,86105,529,6542,23033,1,0,0,0,0
